ENSEMBL,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,ENTREZID,SYMBOL,GENENAME
ENSG00000113328,0.802355046815245,5.96740504438059,4.53166836487954,0.000150627849525619,0.0172972579560343,0.889840739997091,up.reg,900,CCNG1,cyclin G1
ENSG00000187372,2.44133632337944,1.53409300074448,4.46458694198672,0.000178016740406917,0.0184451943264156,0.878043615407536,up.reg,56123,PCDHB13,protocadherin beta 13
ENSG00000164188,2.23391426959929,0.409511093124731,4.52908596963732,0.000151599612764455,0.0172986672058883,0.875470129151466,up.reg,202151,RANBP3L,RAN binding protein 3 like
ENSG00000184232,-0.968429756213501,3.94477450843846,-4.5001319426576,0.000162934609144566,0.017817002333086,0.874903453661038,down.reg,220323,OAF,out at first homolog
ENSG00000119938,1.14469650076079,3.27850435485833,4.48153618127509,0.00017065820561929,0.0179929636790069,0.864236765773755,up.reg,5507,PPP1R3C,protein phosphatase 1 regulatory subunit 3C
ENSG00000185347,-0.937266948579723,4.45609555278043,-4.50420718610789,0.000161289302108632,0.017817002333086,0.862569800252429,down.reg,283643,TEDC1,tubulin epsilon and delta complex 1
ENSG00000169188,-0.745423736352796,4.65325957847062,-4.50674336899607,0.000160273772347383,0.017817002333086,0.860348165392329,down.reg,27301,APEX2,apurinic/apyrimidinic endodeoxyribonuclease 2
ENSG00000168743,-1.81052377787143,3.61008687262893,-4.48715962341593,0.000168284669858571,0.0179526882418945,0.8602283957814,down.reg,255743,NPNT,nephronectin
ENSG00000170606,0.661752474297796,6.6661967789112,4.51482630955858,0.000157079754453019,0.0175900055467918,0.844804299211059,up.reg,3308,HSPA4,heat shock protein family A (Hsp70) member 4
ENSG00000185274,-2.28004239143164,2.12382170269397,-4.45012087496425,0.000184547821426382,0.0186227740121797,0.84270649963871,down.reg,64409,GALNT17,polypeptide N-acetylgalactosaminyltransferase 17
ENSG00000261520,2.5312759340823,2.51450602762904,4.44332797599859,0.000187696835736988,0.0186227740121797,0.834065100110943,up.reg,284215,DLGAP1-AS5,DLGAP1 antisense RNA 5
ENSG00000170464,1.01375204402324,3.0770523166171,4.4541302954129,0.000182714017470519,0.0186227740121797,0.814157611626489,up.reg,202052,DNAJC18,DnaJ heat shock protein family (Hsp40) member C18
ENSG00000269190,2.47512210819794,3.03958713588864,4.43774867110062,0.000190323420934032,0.0187504970274298,0.809084827503462,up.reg,115290,FBXO17,F-box protein 17
ENSG00000115850,-2.08155337780193,-0.174606080172863,-4.46461502408212,0.000178004289616593,0.0184451943264156,0.795658197532857,down.reg,3938,LCT,lactase
ENSG00000255622,3.53280207369886,2.51114068158604,4.4254950795921,0.000196221828235524,0.0189394434170592,0.793695750066897,up.reg,54661,PCDHB17P,protocadherin beta 17 pseudogene
ENSG00000113971,0.895116715867641,3.52450674159373,4.4531630355601,0.000183154741427692,0.0186227740121797,0.780601991895316,up.reg,27031,NPHP3,nephrocystin 3
ENSG00000141837,1.6131684263724,3.10105806544902,4.4426927211495,0.000187994057918726,0.0186227740121797,0.771571367612048,up.reg,773,CACNA1A,calcium voltage-gated channel subunit alpha1 A
ENSG00000100234,2.75594742174989,4.91192659067142,4.45282277656686,0.000183310030366853,0.0186227740121797,0.731359104835098,up.reg,7078,TIMP3,TIMP metallopeptidase inhibitor 3
ENSG00000197358,0.961996792516659,3.24737736890016,4.42786031389068,0.000195069230217568,0.0189394434170592,0.725284288913139,up.reg,,,
ENSG00000118257,-2.06190307125055,5.8151259974871,-4.44575332962921,0.000186566381308061,0.0186227740121797,0.696869766749158,down.reg,8828,NRP2,neuropilin 2
ENSG00000143466,-1.23810999120388,2.99646700931432,-4.3983111470073,0.000209967865680865,0.0196140448205198,0.671329139203597,down.reg,,,
ENSG00000137857,-1.52905545593658,3.88317708347694,-4.4177283217301,0.000200054744355558,0.0189394434170592,0.668451286882199,down.reg,53905,DUOX1,dual oxidase 1
ENSG00000259439,-3.9392005724233,-0.277913516723635,-4.48893721314811,0.000167541282558279,0.0179526882418945,0.659839327498863,down.reg,107985879,LINC01833,long intergenic non-protein coding RNA 1833
ENSG00000115844,2.99295698077491,0.243528451766667,4.42042626116168,0.000198714891675223,0.0189394434170592,0.651513300998722,up.reg,1746,DLX2,distal-less homeobox 2
ENSG00000165633,2.1900487697012,2.95431182148158,4.37037243028293,0.000225099090526518,0.0207056709341969,0.642308287808421,up.reg,196740,VSTM4,V-set and transmembrane domain containing 4
ENSG00000172000,-2.66041812997588,-2.03004235167145,-4.6716406225683,0.000106315302970728,0.014986274529915,0.640956750906101,down.reg,80032,ZNF556,zinc finger protein 556
ENSG00000102882,-0.761338472357025,5.58216870977504,-4.42348419865235,0.000197207101523008,0.0189394434170592,0.638590340704851,down.reg,5595,MAPK3,mitogen-activated protein kinase 3
ENSG00000140598,-0.698462790139863,4.83494819869162,-4.41696616258923,0.000200434882033995,0.0189394434170592,0.638574897979182,down.reg,79631,EFL1,elongation factor like GTPase 1
ENSG00000129009,-1.5710910662413,7.2772381863207,-4.41654495181037,0.00020064527664642,0.0189394434170592,0.623565792009003,down.reg,3671,ISLR,immunoglobulin superfamily containing leucine rich repeat
ENSG00000177374,-2.27213413330629,0.647711233765423,-4.35237986822819,0.000235415452436596,0.0211159462287532,0.618626494699852,down.reg,3090,HIC1,HIC ZBTB transcriptional repressor 1
ENSG00000176428,1.55183106645273,2.26724138406273,4.34595362623271,0.00023921339076983,0.0212452129171885,0.610290856370947,up.reg,155382,VPS37D,VPS37D subunit of ESCRT-I
ENSG00000167601,3.85574647008974,-2.03252431880847,4.73784704758841,9.01765501923655e-05,0.0136621262472114,0.591078347684763,up.reg,558,AXL,AXL receptor tyrosine kinase
ENSG00000256383,-2.46709763225605,-0.454540653045441,-4.43190963142794,0.000193111660396041,0.0189217941591316,0.589958979887759,down.reg,,,
ENSG00000124134,-2.17107879577652,1.66010172431966,-4.32861914021337,0.000249766011356919,0.0218070456044705,0.574163967211906,down.reg,3787,KCNS1,potassium voltage-gated channel modifier subfamily S member 1
ENSG00000196839,2.62266999912759,0.855090248523002,4.39005212100629,0.000214331825594427,0.0199184973383605,0.573336864730957,up.reg,100,ADA,adenosine deaminase
ENSG00000148308,-0.871263749254752,6.62816199519013,-4.38714672713258,0.000215888453127985,0.0199602713920228,0.545439703071836,down.reg,9328,GTF3C5,general transcription factor IIIC subunit 5
ENSG00000067221,-1.41311101967244,4.02904682694038,-4.35543411547128,0.000233631548486874,0.0211159462287532,0.54458581030308,down.reg,9399,STOML1,stomatin like 1
ENSG00000214029,1.16554176820307,1.88155548780916,4.31428144940542,0.000258844514912457,0.0218070456044705,0.54247898765453,up.reg,101060200,ZNF891,zinc finger protein 891
ENSG00000196218,2.73035617239937,1.54042760971898,4.30896511587835,0.000262293834549665,0.0219185367734845,0.528541780657953,up.reg,6261,RYR1,ryanodine receptor 1
ENSG00000181036,2.11879173858731,0.334309429283367,4.35655475258966,0.000232980405244131,0.0211159462287532,0.51874088636124,up.reg,343413,FCRL6,Fc receptor like 6
ENSG00000168350,-1.50858818079292,2.23364337024055,-4.30849757986499,0.000262599364527853,0.0219185367734845,0.510343709293195,down.reg,123099,DEGS2,"delta 4-desaturase, sphingolipid 2"
ENSG00000145428,3.17840767109955,0.224158190931652,4.46468230803303,0.00017797446140038,0.0184451943264156,0.499476882331473,up.reg,285533,RNF175,ring finger protein 175
ENSG00000119927,0.988081547655215,3.11549060451665,4.32251500908232,0.000253591584517301,0.0218070456044705,0.498053294769544,up.reg,57678,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial"
ENSG00000145216,-0.921073724736223,4.37482670309873,-4.3466998939674,0.00023876922177781,0.0212452129171885,0.487614616395363,down.reg,81608,FIP1L1,factor interacting with PAPOLA and CPSF1
ENSG00000051180,-1.07744152317193,3.76483197612816,-4.3238210192155,0.000252768195761921,0.0218070456044705,0.475726304701948,down.reg,5888,RAD51,RAD51 recombinase
ENSG00000164638,2.73210417732683,1.98172601345209,4.28434052043348,0.000278878480385734,0.0226892976846701,0.475018740474515,up.reg,222962,SLC29A4,solute carrier family 29 member 4
ENSG00000130517,1.61311002971135,3.61023043232427,4.32242721142323,0.000253647033474022,0.0218070456044705,0.470704456460428,up.reg,54858,PGPEP1,pyroglutamyl-peptidase I
ENSG00000109436,-1.45865650825016,3.83156559975752,-4.32799188261714,0.000250156454968056,0.0218070456044705,0.469751439354855,down.reg,23158,TBC1D9,TBC1 domain family member 9
ENSG00000100029,-0.812126959594059,7.27984347212664,-4.35367698416406,0.000234656185977238,0.0211159462287532,0.468771239055402,down.reg,23481,PES1,pescadillo ribosomal biogenesis factor 1
ENSG00000145860,0.980197435458503,5.952929022892,4.3528182870425,0.000235158550015517,0.0211159462287532,0.458171575126839,up.reg,153830,RNF145,ring finger protein 145
ENSG00000100297,-0.723921718470503,7.63368435895351,-4.33662815570631,0.000244833856374638,0.02163779214009,0.430684837094966,down.reg,4174,MCM5,minichromosome maintenance complex component 5
ENSG00000154359,1.33773643048094,3.21587395755091,4.29683269749936,0.000270338267042,0.0222289963201331,0.425296439133636,up.reg,91694,LONRF1,LON peptidase N-terminal domain and ring finger 1
ENSG00000139219,-2.63033735551067,5.05195986925908,-4.31915460920625,0.000255722512851408,0.0218070456044705,0.415501951422056,down.reg,1280,COL2A1,collagen type II alpha 1 chain
ENSG00000164867,1.73618279846258,1.69160541645167,4.25592513079371,0.000299319886841485,0.0231606791410521,0.410233593179108,up.reg,4846,NOS3,nitric oxide synthase 3
ENSG00000157227,-1.00516063084001,8.16783470309256,-4.31666702371928,0.000257311466631357,0.0218070456044705,0.395862881179462,down.reg,4323,MMP14,matrix metallopeptidase 14
ENSG00000143549,-0.7538216353695,7.50711938426074,-4.3203495090902,0.000254962751892793,0.0218070456044705,0.389684676102085,down.reg,7170,TPM3,tropomyosin 3
ENSG00000023909,0.76456999907853,5.56420645564328,4.31463022232443,0.000258619814386235,0.0218070456044705,0.373296644044442,up.reg,2730,GCLM,glutamate-cysteine ligase modifier subunit
ENSG00000163577,1.2524142919889,2.83251805626674,4.25214265734078,0.000302151253926237,0.0232798502437441,0.368585705097052,up.reg,56648,EIF5A2,eukaryotic translation initiation factor 5A2
ENSG00000231106,-1.52411602950554,3.49490935917462,-4.26908797262736,0.000289671448538233,0.0228056181034752,0.353202752679788,down.reg,,,
ENSG00000145817,0.64871463579947,5.07923346866561,4.29547936897696,0.000271250717756353,0.0222289963201331,0.341146004798892,up.reg,81555,YIPF5,Yip1 domain family member 5
ENSG00000178718,1.66352219768056,4.1663827151503,4.27626822078203,0.000284539652349354,0.0227774646342397,0.339881833769201,up.reg,54913,RPP25,ribonuclease P and MRP subunit p25
ENSG00000111981,2.33313749500873,1.72816452843273,4.22397761950893,0.000324090635022439,0.0239768518309706,0.338875060387855,up.reg,80329,ULBP1,UL16 binding protein 1
ENSG00000055147,0.767472005744345,4.03775633655998,4.27230221436522,0.000287362885878131,0.0228056181034752,0.33168699738506,up.reg,10827,FAM114A2,family with sequence similarity 114 member A2
ENSG00000165304,-0.687321906051925,6.22242933439932,-4.29715217324649,0.000270123314968464,0.0222289963201331,0.329269274343655,down.reg,9833,MELK,maternal embryonic leucine zipper kinase
ENSG00000116035,-1.2251438294382,1.90397591929134,-4.22183074454715,0.000325826651427578,0.0239768518309706,0.324763580612706,down.reg,25806,VAX2,ventral anterior homeobox 2
ENSG00000161999,-0.95734279336051,4.65232706263607,-4.28180702435799,0.000280643040860915,0.0226892976846701,0.323382755166106,down.reg,339123,JMJD8,jumonji domain containing 8
ENSG00000170276,-2.09333496052789,0.498595649220443,-4.25751955501458,0.000298134320297302,0.0231606791410521,0.319688413257506,down.reg,3316,HSPB2,heat shock protein family B (small) member 2
ENSG00000118156,2.96396595318295,1.0946373044197,4.23513572336611,0.000315215229583995,0.0239199861748818,0.305191199491854,up.reg,84215,ZNF541,zinc finger protein 541
ENSG00000181192,-1.000828613796,5.4662651683836,-4.27657063080675,0.000284325517727973,0.0227774646342397,0.289918807611382,down.reg,55526,DHTKD1,dehydrogenase E1 and transketolase domain containing 1
ENSG00000179954,2.59077603659415,-0.0444568428550267,4.28210110313308,0.000280437647352498,0.0226892976846701,0.289172170166244,up.reg,284297,SSC5D,scavenger receptor cysteine rich family member with 5 domains
ENSG00000259942,1.5251397396457,2.47127429122366,4.20227334753992,0.000342073929006801,0.0248679470405791,0.272910941759878,up.reg,,,
ENSG00000197536,1.78104802998854,1.20978155042687,4.20241192044323,0.000341956018194446,0.0248679470405791,0.272066959649135,up.reg,441108,C5orf56,chromosome 5 open reading frame 56
ENSG00000196074,1.08669438770553,4.38441542051136,4.25683518672388,0.000298642621766865,0.0231606791410521,0.270253456596799,up.reg,10388,SYCP2,synaptonemal complex protein 2
ENSG00000146670,-0.703224470106453,6.1776945519322,-4.27043588096607,0.000288701098355224,0.0228056181034752,0.265048347490409,down.reg,113130,CDCA5,cell division cycle associated 5
ENSG00000072041,-1.60251881172174,1.90085411879851,-4.19660767748953,0.000346929634239814,0.0250404231958947,0.261388334999979,down.reg,55117,SLC6A15,solute carrier family 6 member 15
ENSG00000076706,-1.40355670075335,5.38672154532485,-4.26031160972888,0.000296069496159627,0.0231606791410521,0.260389923902136,down.reg,4162,MCAM,melanoma cell adhesion molecule
ENSG00000130592,-2.82222666943539,1.56450597890049,-4.18135031998947,0.000360349706395502,0.025083956975307,0.223328418821915,down.reg,4046,LSP1,lymphocyte specific protein 1
ENSG00000152700,0.773725329679477,5.35243815547156,4.24818823983478,0.000305139876190886,0.0234100716078531,0.223234009915035,up.reg,51128,SAR1B,secretion associated Ras related GTPase 1B
ENSG00000124228,-0.801026171914452,5.51383967530755,-4.23954810289058,0.000311772718748152,0.0238175862131798,0.197873182207033,down.reg,55661,DDX27,DEAD-box helicase 27
ENSG00000094880,0.657891766140002,5.08676960788631,4.23443343001128,0.000315766637618385,0.0239199861748818,0.195995575257278,up.reg,8697,CDC23,cell division cycle 23
ENSG00000102879,-1.37609397456632,2.47266897050473,-4.17762942605952,0.000363700149212266,0.025123180038881,0.194149586350124,down.reg,11151,CORO1A,coronin 1A
ENSG00000151465,-1.16230144914635,5.34041936394969,-4.22999114533169,0.00031927684757502,0.0239768518309706,0.18701232013669,down.reg,8872,CDC123,cell division cycle 123
ENSG00000198176,-0.673719101489759,9.16974197063601,-4.22410290021987,0.000323989614941732,0.0239768518309706,0.18539919249549,down.reg,7027,TFDP1,transcription factor Dp-1
ENSG00000168079,1.74655119195415,0.412713046160115,4.16507072516282,0.000375239074533136,0.0256257017983254,0.175928628377785,up.reg,286133,SCARA5,scavenger receptor class A member 5
ENSG00000169550,-4.00544325467056,-1.4125143754639,-4.40839180204825,0.000204761552477539,0.0192273230709247,0.166123942839119,down.reg,143662,MUC15,"mucin 15, cell surface associated"
ENSG00000068120,-0.71641927861798,5.53625889713855,-4.22204589594041,0.000325652257836414,0.0239768518309706,0.158074277337002,down.reg,80347,COASY,Coenzyme A synthase
ENSG00000178773,2.98152356416423,0.168968850181793,4.19626647606211,0.00034722423866957,0.0250404231958947,0.151370647068822,up.reg,27132,CPNE7,copine 7
ENSG00000153246,1.73210003871169,2.55557639972397,4.15162111362103,0.000388000730475994,0.0260181443936992,0.150152362767636,up.reg,22925,PLA2R1,phospholipase A2 receptor 1
ENSG00000132912,0.578103495017108,6.18576853864274,4.22338417530541,0.000324569585173282,0.0239768518309706,0.148087750424018,up.reg,51164,DCTN4,dynactin subunit 4
ENSG00000149929,-1.03850513305259,4.71767306673806,-4.20679636724442,0.00033824614537243,0.0247895924996729,0.146276470369795,down.reg,8479,HIRIP3,HIRA interacting protein 3
ENSG00000148408,2.28147876459321,0.0525638975588342,4.15166695437933,0.000387956509459269,0.0260181443936992,0.145257142957852,up.reg,774,CACNA1B,calcium voltage-gated channel subunit alpha1 B
ENSG00000204789,1.23457628871241,2.48312631271658,4.15381563252994,0.000385889367988837,0.0260181443936992,0.141696827058936,up.reg,,,
ENSG00000168300,0.949618413823221,4.17206865955258,4.19460866494904,0.000348659195732567,0.0250437316329181,0.134668337870781,up.reg,115294,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
ENSG00000064218,4.48783998677985,1.02100604197914,4.23021292107171,0.000319100686103887,0.0239768518309706,0.126616897096151,up.reg,58524,DMRT3,doublesex and mab-3 related transcription factor 3
ENSG00000162931,1.81797332533206,1.92500548733537,4.13275586366212,0.000406631593799521,0.0267980624905515,0.126572819798422,up.reg,51127,TRIM17,tripartite motif containing 17
ENSG00000259144,-2.01567012857694,-0.16812350655867,-4.13212485456839,0.000407269905286545,0.0267980624905515,0.109498920143858,down.reg,,,
ENSG00000175309,1.07194057475958,3.5617702471862,4.17160614235433,0.000369189592388443,0.0254050349663025,0.105021916090985,up.reg,85007,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase
ENSG00000128944,-0.949096471180713,4.64324841901983,-4.18610289090006,0.000356114942187647,0.025083956975307,0.104373287040338,down.reg,90417,KNSTRN,kinetochore localized astrin (SPAG5) binding protein
ENSG00000137558,2.35387998287473,1.84193069701552,4.11741645300341,0.000422434036712389,0.0271658229264344,0.0991643309092538,up.reg,51050,PI15,peptidase inhibitor 15
ENSG00000063180,1.05342162641146,3.09801959563811,4.15141328553567,0.000388201278046762,0.0260181443936992,0.0964946562594475,up.reg,770,CA11,carbonic anhydrase 11
ENSG00000168502,2.18211586047396,4.02991277986702,4.18217239074993,0.000359613634043401,0.025083956975307,0.0948992015912093,up.reg,23255,MTCL1,microtubule crosslinking factor 1
ENSG00000180340,1.80184626926077,1.39921528394859,4.11282212442561,0.00042728477627619,0.027317436991076,0.0818493032202188,up.reg,2535,FZD2,frizzled class receptor 2
ENSG00000089280,-0.805470965383335,7.46701032179881,-4.1903122357026,0.000352405606917437,0.025083956975307,0.0800311651706887,down.reg,2521,FUS,FUS RNA binding protein
ENSG00000124657,-1.56496747434545,0.301022104832769,-4.1300647352986,0.000409360809386384,0.0268214711672267,0.0750359562954186,down.reg,26212,OR2B6,olfactory receptor family 2 subfamily B member 6
ENSG00000065361,-0.767068535229052,6.7310492704833,-4.1872419095857,0.000355107403985701,0.025083956975307,0.0669454680389583,down.reg,2065,ERBB3,erb-b2 receptor tyrosine kinase 3
ENSG00000185946,1.04661505146374,3.50641808225448,4.14932215471081,0.000390224900484748,0.0260569064105168,0.0654802268703616,up.reg,55599,RNPC3,"RNA binding region (RNP1, RRM) containing 3"
ENSG00000099812,3.74550010632566,-0.97424417987611,4.27488140113813,0.00028552371220468,0.0227774646342397,0.0587647310751773,up.reg,126353,MISP,mitotic spindle positioning
ENSG00000100401,-0.870550052868983,7.43156637329995,-4.17962246206529,0.00036190170161961,0.0250950991480767,0.0563735824257261,down.reg,5905,RANGAP1,Ran GTPase activating protein 1
ENSG00000170523,-2.04235745774083,3.12108341353116,-4.12739266200058,0.000412088718915181,0.0268214711672267,0.0497284079107949,down.reg,3889,KRT83,keratin 83
ENSG00000163032,-1.34182160296663,2.15267300069078,-4.09892227081116,0.000442300032927,0.027979744889968,0.0480549902814964,down.reg,7447,VSNL1,visinin like 1
ENSG00000185565,-1.66276768054839,2.24301556127624,-4.09441412212136,0.000447281649600728,0.0280977033472179,0.0310881308698967,down.reg,4045,LSAMP,limbic system associated membrane protein
ENSG00000146376,-0.867002193333883,2.99359505878552,-4.12297469925193,0.000416638698614944,0.0270200686954274,0.0273574979403319,down.reg,93663,ARHGAP18,Rho GTPase activating protein 18
ENSG00000148488,2.00842029364551,2.49944776197314,4.08743123415182,0.000455108169941736,0.0282936041237226,0.0196491771671026,up.reg,338596,ST8SIA6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
ENSG00000223486,-2.05543876212382,-0.0142214243910414,-4.11649118238983,0.000423406525172116,0.0271658229264344,0.0171072814447406,down.reg,,,
ENSG00000107249,2.33304565900145,1.42407934481658,4.07627253210472,0.000467898317346669,0.0284229434509047,0.0098224927446724,up.reg,169792,GLIS3,GLIS family zinc finger 3
ENSG00000174600,3.40611738185394,1.78650192107479,4.07671372802473,0.000467385903836225,0.0284229434509047,0.00922281244074075,up.reg,1240,CMKLR1,chemerin chemokine-like receptor 1
ENSG00000153575,-0.81639728804465,5.02244075304202,-4.15179947674709,0.000387828697842731,0.0260181443936992,0.00559145466842992,down.reg,,,
ENSG00000271335,1.54574483112752,1.05772722270156,4.07259437705637,0.000472191968120522,0.0284229434509047,-0.00307083426315735,up.reg,,,
ENSG00000261087,1.99554942619497,1.54678727045333,4.06635825759352,0.000479561209907117,0.0284229434509047,-0.0191083486051076,up.reg,,,
ENSG00000154035,1.67936373538225,2.46674092140233,4.07915438900235,0.000464561325297294,0.0284229434509047,-0.0266406073559278,up.reg,,,
ENSG00000234862,3.81696884101039,0.770837850765947,4.14597791220057,0.000393483009612538,0.0261775098904223,-0.0286439290394398,up.reg,,,
ENSG00000147689,-2.01391487104734,0.486498161891846,-4.06003192390402,0.000487153732762138,0.0284229434509047,-0.0335254033008559,down.reg,84985,FAM83A,family with sequence similarity 83 member A
ENSG00000140254,-2.21968488700073,-0.233834376026462,-4.06595968062788,0.000480036073184511,0.0284229434509047,-0.0437297287604501,down.reg,90527,DUOXA1,dual oxidase maturation factor 1
ENSG00000254626,-1.99460427904995,2.19620986667731,-4.06297251876772,0.000483609859892728,0.0284229434509047,-0.0496828518461578,down.reg,,,
ENSG00000163517,-0.832613586768157,4.45428887364161,-4.12098100056148,0.000418708293198057,0.0270569599213898,-0.0595025835647913,down.reg,79885,HDAC11,histone deacetylase 11
ENSG00000184743,1.07113599568662,6.649169800952,4.13719526264289,0.000402168850313735,0.0266569933908321,-0.0609203162825605,up.reg,25923,ATL3,atlastin GTPase 3
ENSG00000273387,-1.88420446364876,-0.286666721883917,-4.07398707676846,0.000470561633180366,0.0284229434509047,-0.0615746119036364,down.reg,,,
ENSG00000176857,4.3755289950115,-1.4930951419534,4.44633773567768,0.000186295010147786,0.0186227740121797,-0.0634377176730983,up.reg,,,
ENSG00000161647,2.11111237074332,0.14112374339293,4.06503945525855,0.000481134210611333,0.0284229434509047,-0.0821687539723932,up.reg,4356,MPP3,membrane palmitoylated protein 3
ENSG00000168234,0.848755890328467,3.99956952152726,4.09665919321196,0.000444793860913286,0.028039120693726,-0.0858567802044066,up.reg,125488,TTC39C,tetratricopeptide repeat domain 39C
ENSG00000185737,2.81810147260565,2.23464220905536,4.03505489117,0.000518313145437243,0.0294784470002778,-0.0860961534344957,up.reg,10718,NRG3,neuregulin 3
ENSG00000167967,-0.724901790322145,4.64024524734014,-4.10918323176917,0.000431166011503283,0.0274681696869,-0.0870127503663607,down.reg,1877,E4F1,E4F transcription factor 1
ENSG00000185554,-4.89304728713394,-0.769580513098013,-4.16938016030361,0.000371239086260166,0.0254489334075457,-0.0977851275876498,down.reg,,,
ENSG00000203727,2.68901375897407,-0.243581827030852,4.12823262169803,0.000411229265207618,0.0268214711672267,-0.125021134480562,up.reg,389432,SAMD5,sterile alpha motif domain containing 5
ENSG00000170439,1.90377646843117,3.41889456280439,4.04767105271433,0.00050233460197671,0.0288906272223367,-0.135624186654084,up.reg,196410,METTL7B,methyltransferase like 7B
ENSG00000132376,-0.723515519498009,5.07730495152099,-4.09120434559221,0.000450862467717557,0.0281266416279579,-0.143249156692606,down.reg,51763,INPP5K,inositol polyphosphate-5-phosphatase K
ENSG00000163898,-1.79170045669982,4.13993465128284,-4.06848210392644,0.000477038719599105,0.0284229434509047,-0.152555673316602,down.reg,200879,LIPH,lipase H
ENSG00000138028,1.23229154937495,5.05831292136138,4.08432155693954,0.000458637177521268,0.0284150160602438,-0.153366752599446,up.reg,10669,CGREF1,cell growth regulator with EF-hand domain 1
ENSG00000267508,1.0941724617225,2.6966097402559,4.02905336885397,0.000526090166958668,0.0296402488128057,-0.155172507082691,up.reg,26974,ZNF285,zinc finger protein 285
ENSG00000212789,-0.642423522220084,4.70689437770029,-4.07787704598399,0.000466037474221567,0.0284229434509047,-0.164789311178334,down.reg,,,
ENSG00000141750,1.10925540339934,6.640553627738,4.09235841244796,0.000449571726643043,0.0281266416279579,-0.167985097965516,up.reg,342667,STAC2,SH3 and cysteine rich domain 2
ENSG00000120693,1.38581690927508,3.46139313356554,4.0405165953232,0.000511334835727511,0.0291735941561117,-0.179181421328197,up.reg,4093,SMAD9,SMAD family member 9
ENSG00000065357,-1.15072062005277,4.00574457579226,-4.05880607082137,0.00048863867869594,0.0284229434509047,-0.183039253424278,down.reg,1606,DGKA,diacylglycerol kinase alpha
ENSG00000259886,3.20965815080929,-1.46247327512357,4.30013278854066,0.000268126073173796,0.0222289963201331,-0.187917048004926,up.reg,,,
ENSG00000104490,2.63995531241903,6.14520227093453,4.07851684496215,0.000465297515443127,0.0284229434509047,-0.19288452317619,up.reg,83988,NCALD,neurocalcin delta
ENSG00000139832,-1.28224028706189,5.10242115598937,-4.06663719304395,0.000479229164577437,0.0284229434509047,-0.198090023888971,down.reg,55647,RAB20,"RAB20, member RAS oncogene family"
ENSG00000163879,-2.57143118157191,2.61766145660169,-4.00379259549776,0.000560113041611549,0.0300543988905197,-0.198509871504118,down.reg,7802,DNALI1,dynein axonemal light intermediate chain 1
ENSG00000184281,-0.684329876316828,4.67095640168866,-4.06297548753405,0.000483606295033424,0.0284229434509047,-0.20238838291711,down.reg,10078,TSSC4,tumor suppressing subtransferable candidate 4
ENSG00000174442,-0.880084140317281,4.14142835998965,-4.04498098418329,0.000505700086910732,0.0289437043394082,-0.211300219645675,down.reg,55055,ZWILCH,zwilch kinetochore protein
ENSG00000203685,2.88418923876624,3.42087737404241,4.02219176148823,0.00053512364102814,0.0296886670904344,-0.220394794092536,up.reg,375057,STUM,"stum, mechanosensory transduction mediator homolog"
ENSG00000176490,1.77812007587345,3.84744376282312,4.03243127174125,0.000521698807710014,0.0294849774426453,-0.220680816124193,up.reg,148252,DIRAS1,DIRAS family GTPase 1
ENSG00000137726,2.2093837845614,3.22582151157824,3.99092764647009,0.000578269953217926,0.0307540678069793,-0.227762755911179,up.reg,53826,FXYD6,FXYD domain containing ion transport regulator 6
ENSG00000254221,4.81242113617292,0.263095563474478,4.18191118619087,0.000359847351133972,0.025083956975307,-0.234852228399852,up.reg,56104,PCDHGB1,"protocadherin gamma subfamily B, 1"
ENSG00000250802,-1.89354328820258,0.265648348818934,-3.99756177148599,0.000568835204147685,0.0303418044247888,-0.240320647984256,down.reg,728723,ZBED3-AS1,ZBED3 antisense RNA 1
ENSG00000168806,-0.954336142911968,3.82571090885143,-4.0257742034607,0.000530388237837037,0.0296886670904344,-0.240597837076614,down.reg,9836,LCMT2,leucine carboxyl methyltransferase 2
ENSG00000132549,2.16877759852558,6.76604747994861,4.06056024451837,0.000486515130047361,0.0284229434509047,-0.243015679243663,up.reg,157680,VPS13B,vacuolar protein sorting 13 homolog B
ENSG00000041802,-0.533943537727035,5.27214385352979,-4.05106470908762,0.000498120567840463,0.0287840247358837,-0.245521164019273,down.reg,55341,LSG1,large 60S subunit nuclear export GTPase 1
ENSG00000174243,-0.581021303388488,6.28981438365292,-4.05449929094443,0.000493891440832174,0.028631410889914,-0.251317659204415,down.reg,9416,DDX23,DEAD-box helicase 23
ENSG00000114450,1.15221414601897,4.99509482239304,4.0470014220175,0.000503170278319026,0.0288906272223367,-0.259086213185102,up.reg,59345,GNB4,G protein subunit beta 4
ENSG00000128011,4.78367541909786,-0.0603698236511516,4.1061399139764,0.000434438897870424,0.0275792214426263,-0.282711109304053,up.reg,57622,LRFN1,leucine rich repeat and fibronectin type III domain containing 1
ENSG00000228295,-3.54732691374112,-1.68296573014292,-4.06666029065226,0.000479201679373275,0.0284229434509047,-0.283242761030286,down.reg,,,
